,rank,artistsong,year,artist,song_title
305,12,vaughnmonroe/someday.html,1949,Vaughn Monroe,Someday
306,13,gordonjenkins/again.html,1949,Gordon Jenkins,Again
307,14,russmorgan/forever&ever.html,1949,Russ Morgan,Forever & Ever
308,15,perrycomo/forever&ever.html,1949,Perry Como,Forever & Ever
309,16,"gordonjenkins/dontcry,joe.html",1949,Gordon Jenkins,"Don’t Cry, Joe"
310,17,sammykaye/roomfullofroses.html,1949,Sammy Kaye,Room Full Of Roses
311,18,bingcrosby/farawayplaces.html,1949,Bing Crosby,Far Away Places
312,19,dinahshore/buttons&bows.html,1949,Dinah Shore,Buttons & Bows
313,20,bingcrosby/galwaybay.html,1949,Bing Crosby,Galway Bay
314,21,vaughnmonroe/redrosesforabluelady.html,1949,Vaughn Monroe,Red Roses For A Blue Lady
315,22,russmorgan/sotired.html,1949,Russ Morgan,So Tired
316,23,evelynknight/powderyourfacewithsunshine.html,1949,Evelyn Knight,Powder Your Face With Sunshine
317,24,"johnnymercerandmargaretwhiting/baby,itscoldoutside.html",1949,Johnny Mercer and Margaret Whiting,"Baby, It’s Cold Outside"
318,25,jostaffordandgordonmacrae/whisperinghope.html,1949,Jo Stafford and Gordon MacRae,Whispering Hope
319,26,sammykaye/carelesshands.html,1949,Sammy Kaye,Careless Hands
320,27,perrycomoandthefontanesisters/ayoureadorable.html,1949,Perry Como and The Fontane Sisters,‘A’ You’re Adorable
321,28,dickhaymes/maybeitsbecause.html,1949,Dick Haymes,Maybe It’s Because
322,29,tommydorseyandcharlieshavers/thehucklebuck.html,1949,Tommy Dorsey and Charlie Shavers,The Hucklebuck
323,30,gordonjenkins/idontseemeinyoureyesanymore.html,1949,Gordon Jenkins,I Don’t See Me In Your Eyes Any More
324,1,gordonjenkinsandtheweavers/goodnightirene.html,1950,Gordon Jenkins and The Weavers,Goodnight Irene
325,2,natkingcole/monalisa.html,1950,Nat King Cole,Mona Lisa
326,3,antonkaras/thirdmantheme.html,1950,Anton Karas,Third Man Theme
327,4,garyandbingcrosby/samssong.html,1950,Gary and Bing Crosby,Sam’s Song
328,5,garyandbingcrosby/simplemelody.html,1950,Gary and Bing Crosby,Simple Melody
329,6,"teresabrewer/music,music,music.html",1950,Teresa Brewer,"Music, Music, Music"
330,7,guylombardo/thirdmantheme.html,1950,Guy Lombardo,Third Man Theme
331,8,redfoley/chattanoogieshoeshineboy.html,1950,Red Foley,Chattanoogie Shoe Shine Boy
332,9,sammykaye/harborlights.html,1950,Sammy Kaye,Harbor Lights
333,10,sammykayeanddoncornell/itisntfair.html,1950,Sammy Kaye and Don Cornell,It Isn’t Fair
334,11,eileenbarton/ifiknewyouwerecomingidvebakedacake.html,1950,Eileen Barton,If I Knew You Were Coming I’d’ve Baked A Cake
335,12,kaystarr/bonapartesretreat.html,1950,Kay Starr,Bonaparte’s Retreat
336,13,"gordonjenkinsandtheweavers/tzena,tzena,tzena.html",1950,Gordon Jenkins and The Weavers,"Tzena, Tzena, Tzena"
337,14,tonymartin/theresnotomorrow.html,1950,Tony Martin,There’s No Tomorrow
338,15,philharris/thething.html,1950,Phil Harris,The Thing
339,16,amesbrothers/sentimentalme.html,1950,Ames Brothers,Sentimental Me
340,17,andrewssistersandgordonjenkins/iwannabeloved.html,1950,Andrews Sisters and Gordon Jenkins,I Wanna Be Loved
341,18,pattipage/tennesseewaltz.html,1950,Patti Page,Tennessee Waltz
342,19,"andrewssistersandgordonjenkins/icandream,canti.html",1950,Andrews Sisters and Gordon Jenkins,"I Can Dream, Can’t I"
343,20,tennesseeerniefordandkaystarr/illneverbefree.html,1950,Tennessee Ernie Ford and Kay Starr,I’ll Never Be Free
344,21,pattipage/allmylove.html,1950,Patti Page,All My Love
345,22,gordonjenkins/myfoolishheart.html,1950,Gordon Jenkins,My Foolish Heart
346,23,amesbrothers/ragmop.html,1950,Ames Brothers,Rag Mop
347,24,billsnyder/bewitched.html,1950,Bill Snyder,Bewitched
348,25,perrycomo/hoop-dee-doo.html,1950,Perry Como,Hoop-Dee-Doo
349,26,gordonjenkins/bewitched.html,1950,Gordon Jenkins,Bewitched
350,27,amesbrothers/cananyoneexplain.html,1950,Ames Brothers,Can Anyone Explain?
351,28,billyeckstine/myfoolishheart.html,1950,Billy Eckstine,My Foolish Heart
352,29,bingcrosby/dearheartsandgentlepeople.html,1950,Bing Crosby,Dear Hearts And Gentle People
353,30,frankielaine/cryofthewildgoose.html,1950,Frankie Laine,Cry Of The Wild Goose
354,1,natkingcole/tooyoung.html,1951,Nat King Cole,Too Young
355,2,tonybennett/becauseofyou.html,1951,Tony Bennett,Because Of You
356,3,lespaulandmaryford/howhighthemoon.html,1951,Les Paul and Mary Ford,How High The Moon
357,4,rosemaryclooney/comeon-amyhouse.html,1951,Rosemary Clooney,Come On-a My House
358,5,mariolanza/bemylove.html,1951,Mario Lanza,Be My Love
359,6,weavers/ontopofoldsmoky.html,1951,Weavers,On Top Of Old Smoky
360,7,"tonybennett/cold,coldheart.html",1951,Tony Bennett,"Cold, Cold Heart"
361,8,perrycomo/if.html,1951,Perry Como,If
362,9,mariolanza/loveliestnightoftheyear.html,1951,Mario Lanza,Loveliest Night Of The Year
363,10,pattipage/tennesseewaltz.html,1951,Patti Page,Tennessee Waltz
364,11,frankielaine/jezebel.html,1951,Frankie Laine,Jezebel
365,12,tonymartin/igetideas.html,1951,Tony Martin,I Get Ideas
366,13,lespaulandmaryford/mockinbirdhill.html,1951,Les Paul and Mary Ford,Mockin’ Bird Hill
367,14,pattipage/mockinbirdhill.html,1951,Patti Page,Mockin’ Bird Hill
368,15,guymitchellandmitchmiller/myheartcriesforyou.html,1951,Guy Mitchell and Mitch Miller,My Heart Cries For You
369,16,eddyhoward/itsnosin.html,1951,Eddy Howard,(It’s No) Sin
370,17,vaughnmonroe/soundoff.html,1951,Vaughn Monroe,Sound Off
371,18,dinahshore/sweetviolets.html,1951,Dinah Shore,Sweet Violets
372,19,lespaulandmaryford/theworldiswaitingforthesunrise.html,1951,Les Paul and Mary Ford,The World Is Waiting For The Sunrise
373,20,"guymitchellandmitchmiller/mytruly,trulyfair.html",1951,Guy Mitchell and Mitch Miller,"My Truly, Truly Fair"
374,21,fouracesandalalberta/itsnosin.html,1951,Four Aces and Al Alberta,(It’s No) Sin
375,22,debbiereynoldsandcarltoncarpenter/abadabahoneymoon.html,1951,Debbie Reynolds and Carlton Carpenter,Aba Daba Honeymoon
376,23,"frankielaine/rose,roseiloveyou.html",1951,Frankie Laine,"Rose, Rose I Love You"
377,24,delwood/downyonder.html,1951,Del Wood,Down Yonder
378,25,billyeckstine/iapologize.html,1951,Billy Eckstine,I Apologize
379,26,pattipage/wouldiloveyou.html,1951,Patti Page,Would I Love You
380,27,perrycomo/yourejustinlove.html,1951,Perry Como,You’re Just In Love
381,28,amesbrothersandlesbrown/undecided.html,1951,Ames Brothers and Les Brown,Undecided
382,29,philharris/thething.html,1951,Phil Harris,The Thing
383,30,lesbaxter/becauseofyou.html,1951,Les Baxter,Because Of You
384,1,leroyanderson/bluetango.html,1952,Leroy Anderson,Blue Tango
385,2,kaystarr/wheeloffortune.html,1952,Kay Starr,Wheel Of Fortune
386,3,johnnieray/cry.html,1952,Johnnie Ray,Cry
387,4,jostafford/youbelongtome.html,1952,Jo Stafford,You Belong To Me
388,5,"veralynn/aufwiedersehn,sweetheart.html",1952,Vera Lynn,"Auf Wiederseh’n, Sweetheart"
389,6,rosemaryclooney/halfasmuch.html,1952,Rosemary Clooney,Half As Much
390,7,eddiefisherandhugowinterhalter/wishyouwerehere.html,1952,Eddie Fisher and Hugo Winterhalter,Wish You Were Here
391,8,pattipage/iwenttoyourwedding.html,1952,Patti Page,I Went To Your Wedding
392,9,almartino/hereinmyheart.html,1952,Al Martino,Here In My Heart
393,10,percyfaith/delicado.html,1952,Percy Faith,Delicado
394,11,georgiagibbs/kissoffire.html,1952,Georgia Gibbs,Kiss Of Fire
395,12,eddiefisherandhugowinterhalter/anytime.html,1952,Eddie Fisher and Hugo Winterhalter,Any Time
396,13,fouraces/tellmewhy.html,1952,Four Aces,Tell Me Why
397,14,ellamaemorse/blacksmithblues.html,1952,Ella Mae Morse,Blacksmith Blues
398,15,jostafford/jambalaya.html,1952,Jo Stafford,Jambalaya
399,16,rosemaryclooney/botch-a-me.html,1952,Rosemary Clooney,Botch-a-me
400,17,dorisday/aguyisaguy.html,1952,Doris Day,A Guy Is A Guy
401,18,johnnieray/thelittlewhitecloudthatcried.html,1952,Johnnie Ray,The Little White Cloud That Cried
402,19,frankielaine/highnoon.html,1952,Frankie Laine,High Noon
403,20,eddiefisherandhugowinterhalter/imyours.html,1952,Eddie Fisher and Hugo Winterhalter,I’m Yours
404,21,millsbrothers/glowworm.html,1952,Mills Brothers,Glow Worm
405,22,johnnystandley/itsinthebook.html,1952,Johnny Standley,It’s In The Book
406,23,peeweeking/slowpoke.html,1952,Pee Wee King,Slow Poke
407,24,johnnieray/walkinmybabybackhome.html,1952,Johnnie Ray,Walkin’ My Baby Back Home
408,25,lespaul/meetmrcallaghan.html,1952,Les Paul,Meet Mr. Callaghan
409,26,doncornell/imyours.html,1952,Don Cornell,I’m Yours
410,27,doncornell/illwalkalone.html,1952,Don Cornell,I’ll Walk Alone
411,28,eddiefisherandhugowinterhalter/tellmewhy.html,1952,Eddie Fisher and Hugo Winterhalter,Tell Me Why
412,29,hilltoppers/trying.html,1952,Hilltoppers,Trying
413,30,"johnnieray/please,mrsun.html",1952,Johnnie Ray,"Please, Mr. Sun"
414,1,percyfaith/songfrommoulinrouge.html,1953,Percy Faith,Song From Moulin Rouge
415,2,lespaulandmaryford/vayacondios.html,1953,Les Paul and Mary Ford,Vaya Con Dios
416,3,pattipage/doggieinthewindow.html,1953,Patti Page,Doggie In The Window
417,4,eddiefisher/imwalkingbehindyou.html,1953,Eddie Fisher,I’m Walking Behind You
418,5,"amesbrothers/you,you,you.html",1953,Ames Brothers,"You, You, You"
419,6,teresabrewer/tilliwaltzagainwithyou.html,1953,Teresa Brewer,Till I Waltz Again With You
420,7,lesbaxter/aprilinportugal.html,1953,Les Baxter,April In Portugal
421,8,perrycomo/nootherlove.html,1953,Perry Como,No Other Love
422,9,perrycomo/dontletthestarsgetinyoureyes.html,1953,Perry Como,Don’t Let The Stars Get In Your Eyes
423,10,frankielaine/ibelieve.html,1953,Frankie Laine,I Believe
424,11,peeweehunt/oh.html,1953,Pee Wee Hunt,Oh
425,12,frankchacksfield/ebbtide.html,1953,Frank Chacksfield,Ebb Tide
426,13,natkingcole/pretend.html,1953,Nat King Cole,Pretend
427,14,richardhayman/ruby.html,1953,Richard Hayman,Ruby
428,15,stanfreberg/stgeorgeandthedragonet.html,1953,Stan Freberg,St. George And The Dragonet
429,16,hilltoppers/ps:iloveyou.html,1953,Hilltoppers,P.S.: I Love You
430,17,gaylords/tellmeyouremine.html,1953,Gaylords,Tell Me You’re Mine
431,18,juliuslarosa/ehcumpari.html,1953,Julius La Rosa,Eh Cumpari
432,19,tonybennett/ragstoriches.html,1953,Tony Bennett,Rags To Riches
433,20,silvanamangano/anna.html,1953,Silvana Mangano,Anna
434,21,perrycomo/sayyouremineagain.html,1953,Perry Como,Say You’re Mine Again
435,22,rayanthony/dragnet.html,1953,Ray Anthony,Dragnet
436,23,frankielaineandjimmyboyd/tellmeastory.html,1953,Frankie Laine and Jimmy Boyd,Tell Me A Story
437,24,junevalli/cryinginthechapel.html,1953,June Valli,Crying In The Chapel
438,25,jonijames/whydontyoubelieveme.html,1953,Joni James,Why Don’t You Believe Me
439,26,jonijames/yourcheatingheart.html,1953,Joni James,Your Cheating Heart
440,27,frankchacksfield/limelightterrystheme.html,1953,Frank Chacksfield,Limelight (Terry’s Theme)
441,28,eddiefisher/withthesehands.html,1953,Eddie Fisher,With These Hands
442,29,earthakitt/cestsibon.html,1953,Eartha Kitt,C’est Si Bon
443,30,jonijames/haveyouheard.html,1953,Joni James,Have You Heard?
444,1,kittykallen/littlethingsmeanalot.html,1954,Kitty Kallen,Little Things Mean A Lot
445,2,perrycomo/wanted.html,1954,Perry Como,Wanted
446,3,rosemaryclooney/heythere.html,1954,Rosemary Clooney,Hey There
447,4,crewcuts/sh-boom.html,1954,Crew Cuts,Sh-Boom
448,5,jostafford/makelovetome.html,1954,Jo Stafford,Make Love To Me
449,6,eddiefisher/ohmypa-pa.html,1954,Eddie Fisher,Oh! My Pa-pa
450,7,fourknights/igetsolonely.html,1954,Four Knights,I Get So Lonely
451,8,fouraces/threecoinsinthefountain.html,1954,Four Aces,Three Coins In The Fountain
452,9,dorisday/secretlove.html,1954,Doris Day,Secret Love
453,10,archiebleyer/hernandoshideaway.html,1954,Archie Bleyer,Hernando’s Hideaway
454,11,franksinatra/youngatheart.html,1954,Frank Sinatra,Young At Heart
455,12,rosemaryclooney/thisolehouse.html,1954,Rosemary Clooney,This Ole House
456,13,eddiefisher/ineedyounow.html,1954,Eddie Fisher,I Need You Now
457,14,pattipage/crossoverthebridge.html,1954,Patti Page,Cross Over The Bridge
458,15,gaylords/thelittleshoemaker.html,1954,Gaylords,The Little Shoemaker
459,16,deanmartin/thatsamore.html,1954,Dean Martin,That’s Amore
460,17,frankweir/thehappywanderer.html,1954,Frank Weir,The Happy Wanderer
461,18,natkingcole/answermemylove.html,1954,Nat King Cole,Answer Me My Love
462,19,tonybennett/strangerinparadise.html,1954,Tony Bennett,Stranger In Paradise
463,20,dorisday/ifigivemyhearttoyou.html,1954,Doris Day,If I Give My Heart To You
464,21,kaystarr/ifyoulovemereallyloveme.html,1954,Kay Starr,If You Love Me (Really Love Me)
465,22,ralphmarterie/skokiaan.html,1954,Ralph Marterie,Skokiaan
466,23,doncornell/holdmyhand.html,1954,Don Cornell,Hold My Hand
467,24,pattipage/changingpartners.html,1954,Patti Page,Changing Partners
468,25,perrycomo/papalovesmambo.html,1954,Perry Como,Papa Loves Mambo
469,26,"billhaleyandhiscomets/shake,rattleandroll.html",1954,Bill Haley and His Comets,"Shake, Rattle And Roll"
470,27,tonybennett/ragstoriches.html,1954,Tony Bennett,Rags To Riches
471,28,kittykallen/inthechapelinthemoonlight.html,1954,Kitty Kallen,In The Chapel In The Moonlight
472,29,fouraces/strangerinparadise.html,1954,Four Aces,Stranger In Paradise
473,30,tonymartin/here.html,1954,Tony Martin,Here
474,1,perezprado/cherrypinkandappleblossomwhite.html,1955,Perez Prado,Cherry Pink And Apple Blossom White
475,2,billhaleyandhiscomets/rockaroundtheclock.html,1955,Bill Haley and His Comets,Rock Around The Clock
476,3,mitchmiller/theyellowroseoftexas.html,1955,Mitch Miller,The Yellow Rose Of Texas
477,4,rogerwilliams/autumnleaves.html,1955,Roger Williams,Autumn Leaves
478,5,lesbaxter/unchainedmelody.html,1955,Les Baxter,Unchained Melody
479,6,billhayes/theballadofdavycrockett.html,1955,Bill Hayes,The Ballad Of Davy Crockett
480,7,fouraces/loveisamanysplendoredthing.html,1955,Four Aces,Love Is A Many Splendored Thing
481,8,mcguiresisters/sincerely.html,1955,McGuire Sisters,Sincerely
482,9,patboone/aintthatashame.html,1955,Pat Boone,Ain’t That A Shame
483,10,georgiagibbs/dancewithmehenry.html,1955,Georgia Gibbs,Dance With Me Henry
484,11,crazyotto/crazyottomedleyi&11.html,1955,Crazy Otto,Crazy Otto Medley I & 11
485,12,billyvaughn/melodyoflove.html,1955,Billy Vaughn,Melody Of Love
486,13,tennesseeernieford/sixteentons.html,1955,Tennessee Ernie Ford,Sixteen Tons
487,14,franksinatra/learnintheblues.html,1955,Frank Sinatra,Learnin’ The Blues
488,15,fontainesisters/heartsofstone.html,1955,Fontaine Sisters,Hearts Of Stone
489,16,georgiagibbs/tweedledee.html,1955,Georgia Gibbs,Tweedle Dee
490,17,fourlads/momentstoremember.html,1955,Four Lads,Moments To Remember
491,18,chordettes/mrsandman.html,1955,Chordettes,Mr. Sandman
492,19,joanweber/letmegolover.html,1955,Joan Weber,Let Me Go Lover
493,20,natkingcole/ablossomfell.html,1955,Nat King Cole,A Blossom Fell
494,21,alhibbler/unchainedmelody.html,1955,Al Hibbler,Unchained Melody
495,22,fessparker/theballadofdavycrockett.html,1955,Fess Parker,The Ballad Of Davy Crockett
496,23,artmooney/honeybabe.html,1955,Art Mooney,Honey Babe
497,24,tennesseeernieford/theballadofdavycrockett.html,1955,Tennessee Ernie Ford,The Ballad Of Davy Crockett
498,25,perrycomo/kokomo.html,1955,Perry Como,Ko Ko Mo
499,26,giselemackenzie/hardtoget.html,1955,Gisele Mackenzie,Hard To Get
500,27,amesbrothers/thenaughtyladyofshadylane.html,1955,Ames Brothers,The Naughty Lady Of Shady Lane
501,28,jayep.morgan/thatsalliwantfromyou.html,1955,Jaye P. Morgan,That’s All I Want From You
502,29,platters/onlyyou.html,1955,Platters,Only You
503,30,somethin’smithandtheredheads/itsasintotellalie.html,1955,Somethin’ Smith and The Redheads,It’s A Sin To Tell A Lie
504,1,elvispresley/heartbreakhotel.html,1956,Elvis Presley,Heartbreak Hotel
505,2,elvispresley/dontbecruel.html,1956,Elvis Presley,Don’t Be Cruel
506,3,nelsonriddle/lisbonantigua.html,1956,Nelson Riddle,Lisbon Antigua
507,4,platters/myprayer.html,1956,Platters,My Prayer
508,5,gogigrant/thewaywardwind.html,1956,Gogi Grant,The Wayward Wind
509,6,lesbaxter/thepoorpeopleofparis.html,1956,Les Baxter,The Poor People Of Paris
510,7,dorisday/whateverwillbewillbequeserasera.html,1956,Doris Day,Whatever Will Be Will Be (Que Sera Sera)
511,8,elvispresley/hounddog.html,1956,Elvis Presley,Hound Dog
512,9,deanmartin/memoriesaremadeofthis.html,1956,Dean Martin,Memories Are Made Of This
513,10,kaystarr/rockandrollwaltz.html,1956,Kay Starr,Rock And Roll Waltz
514,11,morrisstoloff/moonglowandthemefrom“picnic”.html,1956,Morris Stoloff,Moonglow And Theme From “Picnic”
515,12,platters/thegreatpretender.html,1956,Platters,The Great Pretender
516,13,patboone/ialmostlostmymind.html,1956,Pat Boone,I Almost Lost My Mind
517,14,"elvispresley/iwantyou,ineedyou,iloveyou.html",1956,Elvis Presley,"I Want You, I Need You, I Love You"
518,15,elvispresley/lovemetender.html,1956,Elvis Presley,Love Me Tender
519,16,perrycomo/hotdiggity.html,1956,Perry Como,Hot Diggity
520,17,eddieheywoodandhugowinterhalter/canadiansunset.html,1956,Eddie Heywood and Hugo Winterhalter,Canadian Sunset
521,18,carlperkins/bluesuedeshoes.html,1956,Carl Perkins,Blue Suede Shoes
522,19,jimlowe/thegreendoor.html,1956,Jim Lowe,The Green Door
523,20,"fourlads/no,notmuch.html",1956,Four Lads,"No, Not Much"
524,21,billdoggett/honkytonk.html,1956,Bill Doggett,Honky Tonk
525,22,tennesseeernieford/sixteentons.html,1956,Tennessee Ernie Ford,Sixteen Tons
526,23,johnnieray/justwalkingintherain.html,1956,Johnnie Ray,Just Walking In The Rain
527,24,pattipage/alleghenymoon.html,1956,Patti Page,Allegheny Moon
528,25,fatsdomino/iminloveagain.html,1956,Fats Domino,I’m In Love Again
529,26,patienceandprudence/tonightyoubelongtome.html,1956,Patience and Prudence,Tonight You Belong To Me
530,27,genevincent/be-bop-a-lula.html,1956,Gene Vincent,Be-bop-a-lula
531,28,frankielymonandtheteenagers/whydofoolsfallinlove.html,1956,Frankie Lymon and The Teenagers,Why Do Fools Fall In Love
532,29,fourlads/standingonthecorner.html,1956,Four Lads,Standing On The Corner
533,30,buchananandgoodman/theflyingsaucer.html,1956,Buchanan and Goodman,The Flying Saucer
534,31,georgecates/moonglowandthemefrompicnic.html,1956,George Cates,Moonglow And Theme From Picnic
535,32,cathycarr/ivorytower.html,1956,Cathy Carr,Ivory Tower
536,33,billhaleyandhiscomets/seeyoulateralligator.html,1956,Bill Haley and His Comets,See You Later Alligator
537,34,patboone/illbehome.html,1956,Pat Boone,I’ll Be Home
538,35,vicdamone/onthestreetwhereyoulive.html,1956,Vic Damone,On The Street Where You Live
539,36,platters/magictouch.html,1956,Platters,Magic Touch
540,37,chordettes/borntobewithyou.html,1956,Chordettes,Born To Be With You
541,38,doncherry/bandofgold.html,1956,Don Cherry,Band Of Gold
542,39,perrycomo/more.html,1956,Perry Como,More
543,40,guymitchell/singingtheblues.html,1956,Guy Mitchell,Singing The Blues
544,41,fatsdomino/blueberryhill.html,1956,Fats Domino,Blueberry Hill
545,42,sanfordclark/thefool.html,1956,Sanford Clark,The Fool
546,43,donrobertson/thehappywhistler.html,1956,Don Robertson,The Happy Whistler
547,44,bingcrosbyandgracekelly/truelove.html,1956,Bing Crosby and Grace Kelly,True Love
548,45,littlerichard/longtallsally.html,1956,Little Richard,Long Tall Sally
549,46,teresabrewer/sweetoldfashionedgirl.html,1956,Teresa Brewer,Sweet Old Fashioned Girl
550,47,nervousnorvus/transfusion.html,1956,Nervous Norvus,Transfusion
551,48,amesbrothers/itonlyhurtsforalittlewhile.html,1956,Ames Brothers,It Only Hurts For A Little While
552,49,teresabrewer/atearfell.html,1956,Teresa Brewer,A Tear Fell
553,50,lonniedonegan/rockislandline.html,1956,Lonnie Donegan,Rock Island Line
554,51,dreamweavers/itsalmosttomorrow.html,1956,Dream Weavers,It’s Almost Tomorrow
555,52,patboone/friendlypersuasiontheeilove.html,1956,Pat Boone,Friendly Persuasion (Thee I Love)
